            -10.0263          7.4984e-09              3.7037
            -10.0163         3.21475e-09              3.7037
            -10.0063          1.3504e-09              3.7037
            -9.99634         5.55797e-10              3.7037
            -9.98634         2.24133e-10              3.7037
            -9.97634          8.8559e-11              3.7037
            -9.96634         3.42844e-11              3.7037
            -9.95634         1.30046e-11              3.7037
            -9.94634         4.83319e-12              3.7037
            -9.93634         1.75998e-12              3.7037
            -9.92634          6.2794e-13              3.7037
            -9.91634         2.19516e-13              3.7037
            -9.90634         7.51883e-14              3.7037
            -9.89634         2.52332e-14              3.7037
            -9.88634         8.29717e-15              3.7037
            -9.87634         2.67316e-15              3.7037
            -9.86634         8.43833e-16              3.7037
            -9.85634         2.60991e-16              3.7037
            -9.84634         7.90917e-17              3.7037
            -9.83634         2.34841e-17              3.7037
            -9.82634         6.83208e-18              3.7037
            -9.81634         1.94746e-18              3.7037
            -9.80634         5.43903e-19              3.7037
            -9.79634         1.48837e-19              3.7037
            -9.78634          3.9906e-20              3.7037
            -9.77634         1.04834e-20              3.7037
            -9.76634         2.69837e-21              3.7037
            -9.75634         6.80517e-22              3.7037
            -9.74634         1.68156e-22              3.7037
            -9.73634         4.07122e-23              3.7037
            -9.72634         9.65766e-24              3.7037
            -9.71634         2.24469e-24              3.7037
            -9.70634         5.11185e-25              3.7037
            -9.69634         1.14061e-25              3.7037
            -9.68634         2.49363e-26              3.7037
            -9.67634          5.3415e-27              3.7037
            -9.66634         1.12107e-27              3.7037
            -9.65634         2.30535e-28              3.7037
            -9.64634         4.64494e-29              3.7037
            -9.63634          9.1698e-30              3.7037
            -9.62634         1.77368e-30              3.7037
            -9.61634         3.36147e-31              3.7037
            -9.60634         6.24193e-32              3.7037
            -9.59634         1.13565e-32              3.7037
            -9.58634         2.02446e-33              3.7037
            -9.57634         3.53598e-34              3.7037
            -9.56634         6.05128e-35              3.7037
            -9.55634         1.01466e-35              3.7037
            -9.54634         1.66699e-36              3.7037
            -9.53634         2.68337e-37              3.7037
            -9.52634         4.23218e-38              3.7037
            -9.51634         6.54013e-39              3.7037
            -9.50634         9.90249e-40              3.7037
            -9.49634         1.46906e-40              3.7037
            -9.48634         2.13536e-41              3.7037
            -9.47634         3.04117e-42              3.7037
            -9.46634         4.24372e-43              3.7037
            -9.45634         5.80215e-44              3.7037
            -9.44634         7.77264e-45              3.7037
            -9.43634          1.0202e-45              3.7037
            -9.42634         1.31201e-46              3.7037
            -9.41634         1.65321e-47              3.7037
            -9.40634         2.04106e-48              3.7037
            -9.39634         2.46899e-49              3.7037
            -9.38634          2.9263e-50              3.7037
            -9.37634         3.39826e-51              3.7037
            -9.36634         3.86661e-52              3.7037
            -9.35634         4.31064e-53              3.7037
            -9.34634         4.70858e-54              3.7037
            -9.33634         5.03935e-55              3.7037
            -9.32634         5.28441e-56              3.7037
            -9.31634         5.42943e-57              3.7037
            -9.30634         5.46575e-58              3.7037
            -9.29634         5.39116e-59              3.7037
            -9.28634         5.21016e-60              3.7037
            -9.27634         4.93352e-61              3.7037
            -9.26634          4.5772e-62              3.7037
            -9.25634         4.16082e-63              3.7037
            -9.24634         3.70592e-64              3.7037
            -9.23634         3.23407e-65              3.7037
            -9.22634         2.76528e-66              3.7037
            -9.21634         2.31668e-67              3.7037
            -9.20634         1.90165e-68              3.7037
            -9.19634         1.52943e-69              3.7037
            -9.18634         1.20522e-70              3.7037
            -9.17634         9.30555e-72              3.7037
            -9.16634         7.03969e-73              3.7037
            -9.15634         5.21797e-74              3.7037
            -9.14634         3.78954e-75              3.7037
            -9.13634         2.69655e-76              3.7037
            -9.12634         1.88004e-77              3.7037
            -9.11634         1.28429e-78              3.7037
            -9.10634         8.59596e-80              3.7037
            -9.09634          5.6372e-81              3.7037
            -9.08634         3.62217e-82              3.7037
            -9.07634         2.28041e-83              3.7037
            -9.06634         1.40667e-84              3.7037
            -9.05634         8.50175e-86              3.7037
            -9.04634         5.03456e-87              3.7037
            -9.03634         2.92114e-88              3.7037
            -9.02634         1.66065e-89              3.7037
            -9.01634         9.25002e-91              3.7037
            -9.00634         5.04828e-92              3.7037
            -8.99634         2.69949e-93              3.7037
            -8.98634         1.41435e-94              3.7037
            -8.97634         7.26051e-96              3.7037
            -8.96634         3.65187e-97              3.7037
            -8.95634          1.7997e-98              3.7037
            -8.94634        8.69004e-100              3.7037
            -8.93634        4.11131e-101              3.7037
            -8.92634        1.90579e-102              3.7037
            -8.91634        8.65582e-104              3.7037
            -8.90634        3.85192e-105              3.7037
            -8.89634        1.67951e-106              3.7037
            -8.88634        7.17508e-108              3.7037
            -8.87634        3.00335e-109              3.7037
            -8.86634        1.23175e-110              3.7037
            -8.85634        4.94967e-112              3.7037
            -8.84634         1.9488e-113              3.7037
            -8.83634        7.51785e-115              3.7037
            -8.82634        2.84157e-116              3.7037
            -8.81634        1.05236e-117              3.7037
            -8.80634        3.84691e-119              3.7037
            -8.79634        9.50318e-120              3.7037
            -8.78634        2.29159e-118              3.7037
            -8.77634        6.31408e-117              3.7037
            -8.76634        1.70494e-115              3.7037
            -8.75634        4.51071e-114              3.7037
            -8.74634        1.16928e-112              3.7037
            -8.73634         2.9698e-111              3.7037
            -8.72634        7.39051e-110              3.7037
            -8.71634        1.80201e-108              3.7037
            -8.70634        4.30505e-107              3.7037
            -8.69634        1.00771e-105              3.7037
            -8.68634        2.31115e-104              3.7037
            -8.67634        5.19349e-103              3.7037
            -8.66634        1.14348e-101              3.7037
            -8.65634        2.46679e-100              3.7037
            -8.64634         5.21402e-99              3.7037
            -8.63634         1.07982e-97              3.7037
            -8.62634         2.19112e-96              3.7037
            -8.61634          4.3563e-95              3.7037
            -8.60634         8.48607e-94              3.7037
            -8.59634         1.61969e-92              3.7037
            -8.58634         3.02897e-91              3.7037
            -8.57634         5.55001e-90              3.7037
            -8.56634         9.96392e-89              3.7037
            -8.55634         1.75268e-87              3.7037
            -8.54634         3.02074e-86              3.7037
            -8.53634         5.10105e-85              3.7037
            -8.52634         8.44001e-84              3.7037
            -8.51634         1.36824e-82              3.7037
            -8.50634          2.1733e-81              3.7037
            -8.49634         3.38232e-80              3.7037
            -8.48634         5.15757e-79              3.7037
            -8.47634         7.70572e-78              3.7037
            -8.46634         1.12802e-76              3.7037
            -8.45634         1.61793e-75              3.7037
            -8.44634         2.27372e-74              3.7037
            -8.43634         3.13078e-73              3.7037
            -8.42634         4.22381e-72              3.7037
            -8.41634         5.58333e-71              3.7037
            -8.40634         7.23135e-70              3.7037
            -8.39634          9.1766e-69              3.7037
            -8.38634         1.14099e-67              3.7037
            -8.37634         1.39001e-66              3.7037
            -8.36634         1.65917e-65              3.7037
            -8.35634         1.94044e-64              3.7037
            -8.34634         2.22355e-63              3.7037
            -8.33634         2.49649e-62              3.7037
            -8.32634         2.74632e-61              3.7037
            -8.31634         2.96011e-60              3.7037
            -8.30634          3.1261e-59              3.7037
            -8.29634         3.23469e-58              3.7037
            -8.28634         3.27945e-57              3.7037
            -8.27634         3.25766e-56              3.7037
            -8.26634         3.17064e-55              3.7037
            -8.25634         3.02361e-54              3.7037
            -8.24634         2.82515e-53              3.7037
            -8.23634         2.58638e-52              3.7037
            -8.22634         2.31997e-51              3.7037
            -8.21634         2.03896e-50              3.7037
            -8.20634         1.75578e-49              3.7037
            -8.19634         1.48139e-48              3.7037
            -8.18634         1.22463e-47              3.7037
            -8.17634         9.91926e-47              3.7037
            -8.16634         7.87207e-46              3.7037
            -8.15634         6.12119e-45              3.7037
            -8.14634         4.66358e-44              3.7037
            -8.13634         3.48129e-43              3.7037
            -8.12634         2.54623e-42              3.7037
            -8.11634          1.8247e-41              3.7037
            -8.10634         1.28122e-40              3.7037
            -8.09634         8.81436e-40              3.7037
            -8.08634         5.94149e-39              3.7037
            -8.07634         3.92408e-38              3.7037
            -8.06634         2.53931e-37              3.7037
            -8.05634         1.61002e-36              3.7037
            -8.04634         1.00019e-35              3.7037
            -8.03634         6.08797e-35              3.7037
            -8.02634         3.63077e-34              3.7037
            -8.01634         2.12159e-33              3.7037
            -8.00634         1.21468e-32              3.7037
            -7.99634         6.81392e-32              3.7037
            -7.98634         3.74516e-31              3.7037
            -7.97634         2.01688e-30              3.7037
            -7.96634         1.06421e-29              3.7037
            -7.95634         5.50188e-29              3.7037
            -7.94634         2.78697e-28              3.7037
            -7.93634         1.38321e-27              3.7037
            -7.92634         6.72641e-27              3.7037
            -7.91634          3.2049e-26              3.7037
            -7.90634         1.49618e-25              3.7037
            -7.89634         6.84364e-25              3.7037
            -7.88634         3.06711e-24              3.7037
            -7.87634         1.34681e-23              3.7037
            -7.86634          5.7946e-23              3.7037
            -7.85634         2.44273e-22              3.7037
            -7.84634         1.00894e-21              3.7037
            -7.83634          4.0831e-21              3.7037
            -7.82634         1.61902e-20              3.7037
            -7.81634         6.29003e-20              3.7037
            -7.80634         2.39436e-19              3.7037
            -7.79634         8.93023e-19              3.7037
            -7.78634         3.26342e-18              3.7037
            -7.77634         1.16848e-17              3.7037
            -7.76634         4.09925e-17              3.7037
            -7.75634         1.40904e-16              3.7037
            -7.74634          4.7455e-16              3.7037
            -7.73634         1.56595e-15              3.7037
            -7.72634           5.063e-15              3.7037
            -7.71634          1.6039e-14              3.7037
            -7.70634          4.9783e-14              3.7037
            -7.69634         1.51399e-13              3.7037
            -7.68634          4.5113e-13              3.7037
            -7.67634         1.31709e-12              3.7037
            -7.66634         3.76764e-12              3.7037
            -7.65634         1.05599e-11              3.7037
            -7.64634         2.89991e-11              3.7037
            -7.63634         7.80275e-11              3.7037
            -7.62634         2.05706e-10              3.7037
            -7.61634         5.31354e-10              3.7037
            -7.60634          1.3448e-09              3.7037
            -7.59634         3.33478e-09              3.7037
            -7.58634         8.10242e-09              3.7037
            -7.57634         1.92885e-08              3.7037
            -7.56634         4.49904e-08              3.7037
            -7.55634          1.0282e-07              3.7037
            -7.54634         2.30235e-07              3.7037
            -7.53634          5.0513e-07              3.7037
            -7.52634         1.08585e-06             3.70371
            -7.51634         2.28705e-06             3.70371
            -7.50634         4.71974e-06             3.70371
            -7.49634         9.54327e-06             3.70372
            -7.48634         1.89066e-05             3.70374
            -7.47634         3.66999e-05             3.70378
            -7.46634         6.97999e-05             3.70385
            -7.45634         0.000130071             3.70398
            -7.44634         0.000237489             3.70422
            -7.43634         0.000424858             3.70464
            -7.42634         0.000744698             3.70538
            -7.41634          0.00127895             3.70666
            -7.40634          0.00215211             3.70882
            -7.39634          0.00354823             3.71236
            -7.38634          0.00573186              3.7181
            -7.37634          0.00907228             3.72717
            -7.36634           0.0140694             3.74124
            -7.35634           0.0213781             3.76262
            -7.34634           0.0318273             3.79444
            -7.33634           0.0464268             3.84087
            -7.32634            0.066355             3.90722
            -7.31634           0.0929214             4.00015
            -7.30634            0.127495             4.12764
            -7.29634              0.1714             4.29904
            -7.28634            0.225768             4.52481
            -7.27634            0.291375             4.81619
            -7.26634             0.36845             5.18464
            -7.25634            0.456501             5.64114
            -7.24634            0.554168             6.19531
            -7.23634            0.659141             6.85445
            -7.22634            0.768161             7.62261
            -7.21634            0.877128             8.49974
            -7.20634            0.981319             9.48105
            -7.19634             1.07571             10.5568
            -7.18634             1.15535             11.7121
            -7.17634             1.21583             12.9279
            -7.16634             1.25363             14.1816
            -7.15634             1.26648             15.4481
            -7.14634             1.25363             16.7017
            -7.13634             1.21583             17.9175
            -7.12634             1.15535             19.0729
            -7.11634             1.07571             20.1486
            -7.10634            0.981319             21.1299
            -7.09634            0.877128              22.007
            -7.08634            0.768161             22.7752
            -7.07634            0.659141             23.4343
            -7.06634            0.554168             23.9885
            -7.05634            0.456501              24.445
            -7.04634             0.36845             24.8134
            -7.03634            0.291375             25.1048
            -7.02634            0.225768             25.3306
            -7.01634              0.1714              25.502
            -7.00634            0.127495             25.6295
            -6.99634           0.0929214             25.7224
            -6.98634            0.066355             25.7888
            -6.97634           0.0464268             25.8352
            -6.96634           0.0318273              25.867
            -6.95634           0.0213781             25.8884
            -6.94634           0.0140694             25.9025
            -6.93634          0.00907228             25.9115
            -6.92634          0.00573186             25.9173
            -6.91634          0.00354823             25.9208
            -6.90634          0.00215211              25.923
            -6.89634          0.00127895             25.9242
            -6.88634         0.000744698              25.925
            -6.87634         0.000424858             25.9254
            -6.86634         0.000237489             25.9257
            -6.85634         0.000130071             25.9258
            -6.84634         6.97999e-05             25.9259
            -6.83634         3.66999e-05             25.9259
            -6.82634         1.89066e-05             25.9259
            -6.81634         9.54327e-06             25.9259
            -6.80634         4.71974e-06             25.9259
            -6.79634         2.28705e-06             25.9259
            -6.78634         1.08585e-06             25.9259
            -6.77634          5.0513e-07             25.9259
            -6.76634         2.30235e-07             25.9259
            -6.75634          1.0282e-07             25.9259
            -6.74634         4.49904e-08             25.9259
            -6.73634         1.92885e-08             25.9259
            -6.72634         8.10242e-09             25.9259
            -6.71634         3.33478e-09             25.9259
            -6.70634          1.3448e-09             25.9259
            -6.69634         5.31354e-10             25.9259
            -6.68634         2.05706e-10             25.9259
            -6.67634         7.80275e-11             25.9259
            -6.66634         2.89991e-11             25.9259
            -6.65634         1.05599e-11             25.9259
            -6.64634         3.76764e-12             25.9259
            -6.63634         1.31709e-12             25.9259
            -6.62634          4.5113e-13             25.9259
            -6.61634         1.51399e-13             25.9259
            -6.60634          4.9783e-14             25.9259
            -6.59634          1.6039e-14             25.9259
            -6.58634           5.063e-15             25.9259
            -6.57634         1.56595e-15             25.9259
            -6.56634          4.7455e-16             25.9259
            -6.55634         1.40904e-16             25.9259
            -6.54634         4.09925e-17             25.9259
            -6.53634         1.16848e-17             25.9259
            -6.52634         3.26342e-18             25.9259
            -6.51634         8.93023e-19             25.9259
            -6.50634         2.39436e-19             25.9259
            -6.49634         6.29003e-20             25.9259
            -6.48634         1.61902e-20             25.9259
            -6.47634          4.0831e-21             25.9259
            -6.46634         1.00894e-21             25.9259
            -6.45634         2.44273e-22             25.9259
            -6.44634          5.7946e-23             25.9259
            -6.43634         1.34681e-23             25.9259
            -6.42634         3.06711e-24             25.9259
            -6.41634         6.84364e-25             25.9259
            -6.40634         1.49618e-25             25.9259
            -6.39634          3.2049e-26             25.9259
            -6.38634         6.72641e-27             25.9259
            -6.37634         1.38321e-27             25.9259
            -6.36634         2.78697e-28             25.9259
            -6.35634         5.50188e-29             25.9259
            -6.34634         1.06421e-29             25.9259
            -6.33634         2.01688e-30             25.9259
            -6.32634         3.74516e-31             25.9259
            -6.31634         6.81392e-32             25.9259
            -6.30634         1.21468e-32             25.9259
            -6.29634         2.12159e-33             25.9259
            -6.28634         3.63077e-34             25.9259
            -6.27634         6.08797e-35             25.9259
            -6.26634         1.00019e-35             25.9259
            -6.25634         1.61002e-36             25.9259
            -6.24634         2.53931e-37             25.9259
            -6.23634         3.92408e-38             25.9259
            -6.22634         5.94149e-39             25.9259
            -6.21634         8.81436e-40             25.9259
            -6.20634         1.28122e-40             25.9259
            -6.19634          1.8247e-41             25.9259
            -6.18634         2.54623e-42             25.9259
            -6.17634         3.48129e-43             25.9259
            -6.16634         4.66358e-44             25.9259
            -6.15634         6.12119e-45             25.9259
            -6.14634         7.87207e-46             25.9259
            -6.13634         9.91926e-47             25.9259
            -6.12634         1.22463e-47             25.9259
            -6.11634         1.48139e-48             25.9259
            -6.10634         1.75578e-49             25.9259
            -6.09634         2.03896e-50             25.9259
            -6.08634         2.31997e-51             25.9259
            -6.07634         2.58638e-52             25.9259
            -6.06634         2.82515e-53             25.9259
            -6.05634         3.02361e-54             25.9259
            -6.04634         3.17064e-55             25.9259
            -6.03634         3.25766e-56             25.9259
            -6.02634         3.27945e-57             25.9259
            -6.01634         3.23469e-58             25.9259
            -6.00634          3.1261e-59             25.9259
            -5.99634         2.96011e-60             25.9259
            -5.98634         2.74632e-61             25.9259
            -5.97634         2.49649e-62             25.9259
            -5.96634         2.22355e-63             25.9259
            -5.95634         1.94044e-64             25.9259
            -5.94634         1.65917e-65             25.9259
            -5.93634         1.39001e-66             25.9259
            -5.92634         1.14099e-67             25.9259
            -5.91634          9.1766e-69             25.9259
            -5.90634         7.23135e-70             25.9259
            -5.89634         5.58333e-71             25.9259
            -5.88634         4.22381e-72             25.9259
            -5.87634         3.13078e-73             25.9259
            -5.86634         2.27372e-74             25.9259
            -5.85634         1.61793e-75             25.9259
            -5.84634         1.12802e-76             25.9259
            -5.83634         7.70572e-78             25.9259
            -5.82634         5.15757e-79             25.9259
            -5.81634         3.38232e-80             25.9259
            -5.80634          2.1733e-81             25.9259
            -5.79634         1.36824e-82             25.9259
            -5.78634         8.44001e-84             25.9259
            -5.77634         5.10105e-85             25.9259
            -5.76634         3.02074e-86             25.9259
            -5.75634         1.75268e-87             25.9259
            -5.74634         9.96392e-89             25.9259
            -5.73634         5.55001e-90             25.9259
            -5.72634         3.02897e-91             25.9259
            -5.71634         1.62013e-92             25.9259
            -5.70634         9.35734e-94             25.9259
            -5.69634         1.74078e-93             25.9259
            -5.68634          3.2396e-92             25.9259
            -5.67634         6.05794e-91             25.9259
            -5.66634            1.11e-89             25.9259
            -5.65634         1.99278e-88             25.9259
            -5.64634         3.50536e-87             25.9259
            -5.63634         6.04147e-86             25.9259
            -5.62634         1.02021e-84             25.9259
            -5.61634           1.688e-83             25.9259
            -5.60634         2.73649e-82             25.9259
            -5.59634         4.34661e-81             25.9259
            -5.58634         6.76464e-80             25.9259
            -5.57634         1.03151e-78             25.9259
            -5.56634         1.54114e-77             25.9259
            -5.55634         2.25605e-76             25.9259
            -5.54634         3.23586e-75             25.9259
            -5.53634         4.54745e-74             25.9259
            -5.52634         6.26156e-73             25.9259
            -5.51634         8.44763e-72             25.9259
            -5.50634         1.11667e-70             25.9259
            -5.49634         1.44627e-69             25.9259
            -5.48634         1.83532e-68             25.9259
            -5.47634         2.28198e-67             25.9259
            -5.46634         2.78002e-66             25.9259
            -5.45634         3.31834e-65             25.9259
            -5.44634         3.88088e-64             25.9259
            -5.43634          4.4471e-63             25.9259
            -5.42634         4.99299e-62             25.9259
            -5.41634         5.49264e-61             25.9259
            -5.40634         5.92022e-60             25.9259
            -5.39634         6.25219e-59             25.9259
            -5.38634         6.46939e-58             25.9259
            -5.37634          6.5589e-57             25.9259
            -5.36634         6.51532e-56             25.9259
            -5.35634         6.34129e-55             25.9259
            -5.34634         6.04722e-54             25.9259
            -5.33634         5.65029e-53             25.9259
            -5.32634         5.17277e-52             25.9259
            -5.31634         4.63994e-51             25.9259
            -5.30634         4.07791e-50             25.9259
            -5.29634         3.51156e-49             25.9259
            -5.28634         2.96278e-48             25.9259
            -5.27634         2.44927e-47             25.9259
            -5.26634         1.98385e-46             25.9259
            -5.25634         1.57441e-45             25.9259
            -5.24634         1.22424e-44             25.9259
            -5.23634         9.32717e-44             25.9259
            -5.22634         6.96258e-43             25.9259
            -5.21634         5.09246e-42             25.9259
            -5.20634          3.6494e-41             25.9259
            -5.19634         2.56244e-40             25.9259
            -5.18634         1.76287e-39             25.9259
            -5.17634          1.1883e-38             25.9259
            -5.16634         7.84815e-38             25.9259
            -5.15634         5.07862e-37             25.9259
            -5.14634         3.22004e-36             25.9259
            -5.13634         2.00038e-35             25.9259
            -5.12634         1.21759e-34             25.9259
            -5.11634         7.26153e-34             25.9259
            -5.10634         4.24317e-33             25.9259
            -5.09634         2.42935e-32             25.9259
            -5.08634         1.36278e-31             25.9259
            -5.07634         7.49031e-31             25.9259
            -5.06634         4.03376e-30             25.9259
            -5.05634         2.12842e-29             25.9259
            -5.04634         1.10038e-28             25.9259
            -5.03634         5.57393e-28             25.9259
            -5.02634         2.76643e-27             25.9259
            -5.01634         1.34528e-26             25.9259
            -5.00634          6.4098e-26             25.9259
            -4.99634         2.99235e-25             25.9259
            -4.98634         1.36873e-24             25.9259
            -4.97634         6.13422e-24             25.9259
            -4.96634         2.69363e-23             25.9259
            -4.95634         1.15892e-22             25.9259
            -4.94634         4.88546e-22             25.9259
            -4.93634         2.01788e-21             25.9259
            -4.92634         8.16621e-21             25.9259
            -4.91634         3.23805e-20             25.9259
            -4.90634         1.25801e-19             25.9259
            -4.89634         4.78872e-19             25.9259
            -4.88634         1.78605e-18             25.9259
            -4.87634         6.52684e-18             25.9259
            -4.86634         2.33695e-17             25.9259
            -4.85634         8.19849e-17             25.9259
            -4.84634         2.81809e-16             25.9259
            -4.83634         9.49101e-16             25.9259
            -4.82634         3.13189e-15             25.9259
            -4.81634          1.0126e-14             25.9259
            -4.80634         3.20779e-14             25.9259
            -4.79634          9.9566e-14             25.9259
            -4.78634         3.02798e-13             25.9259
            -4.77634          9.0226e-13             25.9259
            -4.76634         2.63419e-12             25.9259
            -4.75634         7.53528e-12             25.9259
            -4.74634         2.11197e-11             25.9259
            -4.73634         5.79982e-11             25.9259
            -4.72634         1.56055e-10             25.9259
            -4.71634         4.11412e-10             25.9259
            -4.70634         1.06271e-09             25.9259
            -4.69634          2.6896e-09             25.9259
            -4.68634         6.66957e-09             25.9259
            -4.67634         1.62048e-08             25.9259
            -4.66634          3.8577e-08             25.9259
            -4.65634         8.99808e-08             25.9259
            -4.64634          2.0564e-07             25.9259
            -4.63634         4.60471e-07             25.9259
            -4.62634         1.01026e-06             25.9259
            -4.61634         2.17171e-06             25.9259
            -4.60634         4.57411e-06             25.9259
            -4.59634         9.43949e-06             25.9259
            -4.58634         1.90865e-05              25.926
            -4.57634         3.78132e-05              25.926
            -4.56634         7.33999e-05             25.9261
            -4.55634           0.0001396             25.9262
            -4.54634         0.000260142             25.9265
            -4.53634         0.000474978             25.9269
            -4.52634         0.000849716             25.9278
            -4.51634           0.0014894             25.9293
            -4.50634           0.0025579             25.9318
            -4.49634          0.00430422             25.9362
            -4.48634          0.00709646             25.9432
            -4.47634           0.0114637             25.9547
